season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,cbwd_NE,cbwd_NW,cbwd_SE,PM_HIGH
4,0.0,53.26,1024.0,9.0,36.0,0.0,0,0,1,0.0
4,9.0,93.5,1018.0,10.0,1.0,0.0,0,0,0,0.0
4,10.0,87.57,1010.8,12.0,2.0,0.0,1,0,0,0.0
4,5.0,81.34,1016.9,8.0,56.0,0.0,1,0,0,0.0
4,3.0,81.06,1018.0,6.0,3.0,0.0,0,1,0,0.0
4,0.0,80.63,1024.0,3.0,25.0,0.0,1,0,0,0.0
4,-5.0,48.34,1026.1,5.0,7.0,0.0,1,0,0,0.0
4,-5.0,48.34,1027.1,5.0,41.0,0.0,1,0,0,0.0
4,2.0,86.79,1021.0,4.0,132.0,0.0,1,0,0,0.0
4,5.0,76.01,1020.0,9.0,2.0,0.0,0,0,0,0.0
1,8.0,93.45,1018.0,9.0,15.0,0.0,0,1,0,1.0
1,5.0,93.29,1020.0,6.0,17.0,0.0,1,0,0,0.0
1,6.0,93.35,1022.0,7.0,93.0,0.0,1,0,0,0.0
1,7.0,93.4,1016.9,8.0,6.0,0.1,0,1,0,0.0
1,5.0,93.29,1011.9,6.0,4.0,0.1,0,1,0,0.0
1,1.0,53.53,1018.0,10.0,4.0,0.0,1,0,0,1.0
1,2.0,75.49,1020.0,6.0,41.0,0.1,1,0,0,0.0
1,1.0,61.26,1021.0,8.0,151.0,0.0,1,0,0,0.0
1,-5.0,39.32,1024.0,8.0,314.0,0.0,1,0,0,0.0
1,-5.0,39.32,1025.1,8.0,3.0,0.0,0,1,0,0.0
1,1.0,61.26,1029.1,8.0,22.0,0.0,1,0,0,1.0
1,-8.0,33.43,1031.2,7.0,4.0,0.0,0,0,0,0.0
1,-1.0,40.54,1027.1,12.0,3.0,0.0,0,0,0,0.0
1,1.0,38.56,1024.0,15.0,14.0,0.0,0,0,1,0.0
1,7.0,71.47,1023.0,12.0,34.0,0.1,1,0,0,0.0
1,15.0,93.8,1011.9,16.0,9.0,0.0,0,1,0,0.0
1,11.0,82.14,1013.9,14.0,1.0,0.0,0,0,1,1.0
1,10.0,87.57,1020.0,12.0,37.0,0.0,1,0,0,1.0
1,5.0,76.01,1021.0,9.0,167.0,0.0,1,0,0,0.0
1,2.0,65.82,1023.0,8.0,273.0,0.0,1,0,0,0.0
1,1.0,43.9,1023.0,13.0,18.0,0.0,0,0,1,0.0
1,10.0,55.93,1012.9,19.0,6.0,0.0,0,0,1,0.0
1,5.0,87.09,1019.0,7.0,143.0,0.4,0,1,0,0.0
1,-10.0,16.8,1022.0,15.0,288.0,0.0,0,1,0,0.0
1,1.0,31.87,1023.0,18.0,3.0,0.0,0,1,0,0.0
1,5.0,42.32,1025.1,18.0,13.0,0.0,0,0,1,0.0
1,5.0,31.1,1023.0,23.0,25.0,0.0,0,0,0,0.0
1,6.0,29.57,1023.0,25.0,4.0,0.0,1,0,0,0.0
1,12.0,56.44,1020.0,21.0,34.0,0.0,0,0,0,0.0
1,14.0,87.93,1013.9,16.0,9.0,1.5,1,0,0,0.0
1,2.0,36.47,1023.0,17.0,7.0,0.0,0,1,0,0.0
1,0.0,26.17,1021.0,20.0,44.0,0.0,0,0,1,0.0
1,12.0,49.97,1010.8,23.0,13.0,0.0,0,0,0,0.0
1,0.0,38.26,1024.0,14.0,136.0,0.0,0,1,0,0.0
1,2.0,32.17,1016.9,19.0,6.0,0.0,0,0,1,0.0
1,8.0,40.63,1014.9,22.0,14.0,0.0,0,1,0,0.0
1,-2.0,22.61,1020.0,20.0,21.0,0.0,0,0,1,0.0
1,8.0,43.19,1022.0,21.0,17.0,0.0,0,0,1,0.0
1,12.0,56.44,1019.0,21.0,12.0,0.0,0,0,0,0.0
1,12.0,67.99,1020.0,18.0,32.0,0.1,0,0,1,0.0
1,17.0,61.21,1010.8,25.0,18.0,0.0,0,0,0,0.0
1,15.0,72.96,1012.9,20.0,22.0,0.0,1,0,0,1.0
1,8.0,48.87,1011.9,19.0,5.0,0.0,0,0,1,0.0
1,12.0,87.75,1012.9,14.0,28.0,0.0,1,0,0,0.0
1,10.0,55.93,1014.9,19.0,3.0,0.0,0,0,1,0.0
1,10.0,52.56,1011.9,20.0,5.0,0.0,0,0,0,0.0
1,10.0,43.76,1013.9,23.0,12.0,0.0,1,0,0,0.0
1,14.0,87.93,1006.1,16.0,45.0,0.0,0,1,0,0.0
1,13.0,50.24,1010.8,24.0,21.0,0.0,0,0,0,0.0
1,15.0,50.78,1009.1,26.0,90.0,0.0,0,0,1,0.0
1,19.0,83.13,1004.1,22.0,233.0,2.7,0,0,1,0.0
1,15.0,82.65,1005.1,18.0,55.0,0.0,0,1,0,0.0
1,7.0,35.71,1013.9,23.0,2.0,0.0,1,0,0,0.0
1,12.0,44.33,1010.2,25.0,5.0,0.0,0,0,1,0.0
1,17.0,54.39,1010.2,27.0,106.0,0.0,0,0,1,0.0
1,20.0,78.39,1005.1,24.0,1.0,0.0,1,0,0,0.0
1,16.0,82.77,1007.1,19.0,62.0,0.0,1,0,0,0.0
1,17.0,93.89,1005.1,18.0,8.0,0.0,0,1,0,0.0
1,16.0,68.81,1009.1,22.0,6.0,0.0,1,0,0,0.0
1,15.0,50.78,1009.1,26.0,6.0,0.0,1,0,0,0.0
1,19.0,83.13,1003.1,22.0,1.0,0.0,0,0,0,0.0
1,16.0,68.81,1013.9,22.0,4.0,0.0,0,0,1,0.0
1,14.0,47.61,1013.9,26.0,7.0,0.0,1,0,0,0.0
1,15.0,57.2,1011.9,24.0,37.0,0.0,0,0,1,0.0
1,17.0,61.21,1008.1,25.0,97.0,0.0,0,0,1,0.0
1,17.0,77.94,1006.1,21.0,222.0,0.0,0,0,1,0.0
1,19.0,78.24,1007.1,23.0,19.0,0.0,0,1,0,0.0
1,16.0,60.98,1010.2,24.0,15.0,0.0,0,1,0,1.0
1,11.0,30.99,1007.1,30.0,62.0,0.0,0,0,0,0.0
1,7.0,25.06,1009.1,29.0,17.0,0.0,0,1,0,0.0
1,8.0,25.33,1011.9,30.0,45.0,0.0,0,0,1,0.0
1,14.0,77.48,1011.9,18.0,5.0,0.7,1,0,0,0.0
1,14.0,72.78,1013.9,19.0,77.0,0.0,1,0,0,0.0
1,13.0,50.24,1013.9,24.0,167.0,0.0,1,0,0,0.0
1,15.0,60.74,1012.9,23.0,6.0,0.0,1,0,0,0.0
1,17.0,73.32,1011.9,22.0,31.0,0.0,0,0,1,0.0
1,19.0,88.37,1009.1,21.0,30.0,0.2,1,0,0,0.0
1,16.0,68.81,1010.8,22.0,52.0,0.0,1,0,0,0.0
1,16.0,57.44,1011.9,25.0,2.0,0.0,1,0,0,0.0
1,9.0,30.42,1012.9,28.0,2.0,0.0,1,0,0,0.0
1,10.0,32.54,1015.9,28.0,31.0,0.0,0,0,1,0.0
1,14.0,42.34,1014.9,28.0,54.0,0.0,0,0,1,0.0
1,17.0,82.89,1011.9,20.0,38.0,0.0,1,0,0,0.0
1,16.0,60.98,1015.9,24.0,82.0,0.0,1,0,0,0.0
2,16.0,60.98,1013.9,24.0,4.0,0.0,0,0,1,0.0
2,16.0,57.44,1010.2,25.0,10.0,0.0,0,0,1,0.0
2,19.0,69.4,1008.1,25.0,3.0,0.0,0,0,1,0.0
2,20.0,69.6,1007.1,26.0,7.0,0.0,0,0,1,0.0
2,18.0,61.44,1005.1,26.0,87.0,0.0,0,0,1,0.0
2,24.0,74.52,1001.0,29.0,3.0,0.0,0,1,0,0.0
2,23.0,62.57,1002.0,31.0,21.0,0.0,0,1,0,0.0
2,23.0,55.89,1000.0,33.0,4.0,0.0,0,1,0,0.0
2,24.0,62.79,998.0,32.0,0.0,0.0,0,0,0,0.0
2,23.0,78.82,998.0,27.0,25.0,0.0,1,0,0,0.0
2,21.0,65.83,1000.0,28.0,2.0,0.0,0,0,0,0.0
2,20.0,58.42,1004.1,29.0,5.0,0.0,0,0,0,0.0
2,20.0,58.42,1006.1,29.0,124.0,0.0,0,0,1,0.0
2,22.0,74.19,1005.1,27.0,50.0,0.0,1,0,0,0.0
2,19.0,58.17,1008.1,28.0,1.0,0.0,0,0,0,0.0
2,21.0,74.02,1010.2,26.0,31.0,0.0,0,0,1,0.0
2,22.0,94.12,1003.1,23.0,21.0,0.2,1,0,0,0.0
2,21.0,78.53,1001.0,25.0,18.0,0.0,1,0,0,0.0
2,20.0,73.84,1004.1,25.0,3.0,0.0,1,0,0,0.0
2,20.0,61.9,1006.1,28.0,3.0,0.0,1,0,0,0.0
2,21.0,78.53,1008.1,25.0,99.0,0.1,0,0,1,0.0
2,21.0,88.54,1002.0,23.0,41.0,0.0,1,0,0,0.0
2,24.0,53.11,1005.1,35.0,7.0,0.0,0,1,0,0.0
2,23.0,47.33,1003.1,36.0,37.0,0.0,0,0,0,0.0
2,24.0,50.27,1001.0,36.0,6.0,0.0,0,0,0,0.0
2,26.0,56.62,1002.0,36.0,12.0,0.0,0,0,0,0.0
2,25.0,53.36,1003.1,36.0,37.0,0.0,0,0,0,0.0
2,25.0,56.38,1003.1,35.0,62.0,0.0,0,0,0,0.0
2,25.0,74.69,1004.1,30.0,11.0,0.0,0,0,1,0.0
2,26.0,74.85,1004.1,31.0,48.0,0.0,0,0,1,0.0
2,27.0,67.06,1003.1,34.0,13.0,0.0,0,0,0,0.0
2,26.0,56.62,1000.0,36.0,32.0,0.0,0,0,0,0.0
2,27.0,89.02,1000.0,29.0,23.0,1.4,0,1,0,0.0
2,27.0,70.91,1001.0,33.0,25.0,0.0,0,0,0,0.0
2,25.0,83.82,1002.0,28.0,13.0,0.0,0,0,0,0.0
2,26.0,70.73,998.0,32.0,3.0,0.0,0,0,0,0.0
2,22.0,66.04,1004.1,29.0,33.0,0.0,0,1,0,0.0
2,22.0,66.04,1007.1,29.0,11.0,0.0,0,0,1,0.0
2,25.0,88.86,1006.1,27.0,24.0,0.0,1,0,0,0.0
2,24.0,78.97,1005.1,28.0,4.0,0.0,1,0,0,0.0
2,21.0,49.49,1007.1,33.0,2.0,0.0,0,1,0,0.0
2,26.0,66.86,1007.1,33.0,74.0,0.0,0,0,1,0.0
2,25.0,59.59,1006.1,34.0,6.0,0.0,0,0,0,0.0
2,25.0,59.59,1005.1,34.0,14.0,0.0,0,0,0,0.0
2,25.0,63.01,1006.1,33.0,22.0,0.0,0,0,1,0.0
2,23.0,55.89,1010.8,33.0,334.0,0.0,0,0,1,0.0
2,23.0,52.86,1008.1,34.0,461.0,0.0,0,0,1,0.0
2,25.0,59.59,1007.1,34.0,575.0,0.0,0,0,1,0.0
2,26.0,66.86,1008.1,33.0,17.0,0.0,0,0,1,0.0
2,24.0,53.11,1005.1,35.0,45.0,0.0,0,0,0,0.0
2,23.0,50.01,1004.1,35.0,18.0,0.0,0,0,1,0.0
2,23.0,52.86,1004.1,34.0,143.0,0.0,0,0,1,0.0
2,23.0,55.89,1004.1,33.0,74.0,0.0,1,0,0,0.0
2,25.0,66.66,1000.0,32.0,230.0,0.5,1,0,0,0.0
2,25.0,63.01,1000.0,33.0,37.0,0.0,0,0,1,0.0
2,24.0,59.36,1005.1,33.0,40.0,0.0,1,0,0,0.0
2,25.0,66.66,1003.1,32.0,197.0,0.0,1,0,0,0.0
2,25.0,74.69,1003.1,30.0,374.0,0.0,1,0,0,0.0
2,25.0,88.86,991.9,27.0,617.0,13.5,1,0,0,0.0
2,26.0,74.85,998.0,31.0,144.0,0.0,0,0,1,0.0
2,26.0,66.86,1000.0,33.0,309.0,0.0,0,0,1,0.0
2,25.0,63.01,1001.0,33.0,41.0,0.0,0,0,1,0.0
2,26.0,63.23,1001.0,34.0,34.0,0.0,0,0,0,0.0
2,26.0,59.82,1002.0,35.0,3.0,0.0,0,1,0,0.0
2,27.0,63.45,1004.1,35.0,3.0,0.0,0,0,0,0.0
2,28.0,67.26,1006.1,35.0,3.0,0.0,0,1,0,0.0
2,25.0,59.59,1008.1,34.0,12.0,0.0,0,0,0,0.0
2,25.0,63.01,1009.1,33.0,109.0,0.0,0,0,1,0.0
2,26.0,63.23,1008.1,34.0,16.0,0.0,0,0,1,0.0
2,26.0,59.82,1007.1,35.0,40.0,0.0,0,0,0,0.0
2,26.0,63.23,1005.1,34.0,3.0,0.0,0,1,0,0.0
2,25.0,59.59,1006.1,34.0,19.0,0.0,0,0,0,0.0
2,23.0,78.82,1010.2,27.0,36.0,0.0,1,0,0,0.0
2,23.0,83.6,1010.8,26.0,178.0,0.0,1,0,0,0.0
2,23.0,70.17,1010.8,29.0,20.0,0.0,1,0,0,0.0
2,25.0,94.25,1011.9,26.0,2.0,0.4,1,0,0,0.0
2,22.0,58.89,1008.1,31.0,88.0,0.0,1,0,0,0.0
2,24.0,66.45,1000.0,31.0,244.0,0.0,1,0,0,0.0
2,25.0,83.82,1002.0,28.0,124.0,0.0,0,1,0,0.0
2,24.0,66.45,1007.1,31.0,16.0,0.0,1,0,0,0.0
2,23.0,55.89,1009.1,33.0,2.0,0.0,0,0,0,0.0
3,20.0,55.15,1011.9,30.0,53.0,0.0,0,0,1,0.0
3,21.0,55.4,1010.2,31.0,95.0,0.0,0,0,1,0.0
3,23.0,66.25,1009.1,30.0,21.0,0.0,0,0,0,0.0
3,21.0,94.07,1013.9,22.0,69.0,3.0,0,1,0,0.0
3,20.0,69.6,1018.0,26.0,20.0,0.0,1,0,0,0.0
3,23.0,66.25,1018.0,30.0,22.0,0.0,1,0,0,0.0
3,23.0,70.17,1013.9,29.0,13.0,38.1,0,0,0,0.0
3,23.0,74.35,1012.9,28.0,27.0,0.0,1,0,0,0.0
3,24.0,83.71,1010.8,27.0,3.0,0.0,0,1,0,0.0
3,20.0,65.62,1013.9,27.0,90.0,0.1,1,0,0,0.0
3,18.0,51.57,1011.9,29.0,2.0,0.0,0,0,0,0.0
3,24.0,70.36,1008.1,30.0,5.0,0.0,0,1,0,0.0
3,20.0,83.25,1010.8,23.0,5.0,0.2,1,0,0,0.0
3,18.0,73.5,1015.9,23.0,5.0,0.0,1,0,0,0.0
3,15.0,53.88,1016.9,25.0,36.0,0.0,1,0,0,0.0
3,15.0,50.78,1012.9,26.0,199.0,0.0,1,0,0,0.0
3,15.0,53.88,1010.2,25.0,134.0,0.0,0,1,0,0.0
3,14.0,47.61,1010.8,26.0,36.0,0.0,0,1,0,0.0
3,11.0,34.78,1012.9,28.0,10.0,0.0,0,1,0,0.0
3,16.0,48.15,1013.9,28.0,50.0,0.0,0,0,1,0.0
3,19.0,65.41,1013.9,26.0,92.0,0.0,0,0,1,1.0
3,18.0,88.28,1011.9,20.0,12.0,0.0,0,0,1,0.0
3,15.0,50.78,1011.9,26.0,27.0,0.0,1,0,0,0.0
3,15.0,45.16,1013.9,28.0,17.0,0.0,1,0,0,0.0
3,16.0,54.14,1016.9,26.0,18.0,0.0,0,0,1,0.0
3,17.0,54.39,1015.9,27.0,36.0,0.0,1,0,0,0.0
3,16.0,48.15,1014.9,28.0,27.0,0.0,1,0,0,0.0
3,7.0,33.63,1016.9,24.0,23.0,0.0,1,0,0,0.0
3,2.0,22.32,1016.9,25.0,15.0,0.0,1,0,0,0.0
3,7.0,31.68,1018.0,25.0,12.0,0.0,1,0,0,0.0
3,6.0,27.87,1018.0,26.0,8.0,0.0,1,0,0,0.0
3,12.0,44.33,1012.9,25.0,5.0,0.0,1,0,0,0.0
3,3.0,22.59,1013.9,26.0,16.0,0.0,1,0,0,0.0
3,14.0,50.51,1016.9,25.0,11.0,0.0,1,0,0,1.0
3,16.0,57.44,1020.0,25.0,21.0,0.0,1,0,0,1.0
3,11.0,44.04,1022.0,24.0,123.0,0.0,1,0,0,0.0
3,12.0,44.33,1019.0,25.0,17.0,0.0,1,0,0,0.0
3,13.0,50.24,1015.9,24.0,2.0,0.0,0,1,0,0.0
3,13.0,47.33,1016.9,25.0,20.0,0.0,1,0,0,1.0
3,9.0,40.92,1019.0,23.0,134.0,0.0,1,0,0,0.0
3,10.0,43.76,1018.0,23.0,224.0,0.0,1,0,0,0.0
3,14.0,53.62,1015.9,24.0,3.0,0.0,1,0,0,0.0
3,14.0,50.51,1016.9,25.0,81.0,0.0,1,0,0,0.0
3,12.0,41.78,1020.0,26.0,186.0,0.0,1,0,0,0.0
3,15.0,50.78,1014.9,26.0,22.0,0.0,0,0,1,0.0
3,4.0,30.81,1020.0,22.0,28.0,0.0,1,0,0,0.0
3,4.0,32.75,1021.0,21.0,14.0,0.0,1,0,0,0.0
3,10.0,43.76,1020.0,23.0,14.0,0.0,0,0,1,0.0
3,12.0,47.05,1018.0,24.0,4.0,0.0,0,0,1,0.0
3,16.0,51.05,1018.0,27.0,76.0,0.0,0,0,1,0.0
3,19.0,93.98,1015.9,20.0,32.0,0.1,0,1,0,1.0
3,8.0,45.93,1021.0,20.0,3.0,0.0,0,1,0,0.0
3,12.0,53.1,1016.9,22.0,18.0,0.0,0,0,0,0.0
3,17.0,77.94,1018.0,21.0,6.0,0.0,1,0,0,0.0
3,18.0,61.44,1015.9,26.0,83.0,0.0,0,0,1,0.0
3,18.0,78.09,1016.9,22.0,17.0,0.0,0,1,0,0.0
3,12.0,53.1,1023.0,22.0,12.0,0.0,1,0,0,1.0
3,10.0,46.49,1019.0,22.0,3.0,0.0,0,0,1,0.0
3,14.0,87.93,1019.0,16.0,5.0,0.0,1,0,0,0.0
3,4.0,44.78,1020.0,16.0,62.0,0.0,0,1,0,0.0
3,7.0,48.59,1022.0,18.0,11.0,0.0,1,0,0,1.0
3,9.0,52.3,1022.0,19.0,15.0,0.0,0,0,1,0.0
3,12.0,60.03,1020.0,20.0,49.0,0.0,0,0,1,0.0
3,-1.0,31.28,1018.0,16.0,76.0,0.0,0,1,0,0.0
3,0.0,31.58,1019.0,17.0,25.0,0.0,0,1,0,0.0
3,1.0,38.56,1023.0,15.0,25.0,0.0,0,1,0,1.0
3,5.0,48.03,1020.0,16.0,2.0,0.0,0,1,0,1.0
3,10.0,55.93,1015.9,19.0,16.0,0.0,0,0,1,0.0
3,13.0,82.4,1016.9,16.0,76.0,0.1,1,0,0,0.0
3,16.0,88.11,1010.8,18.0,19.0,0.0,0,0,0,0.0
3,0.0,40.84,1022.0,13.0,202.0,0.0,0,1,0,0.0
3,-4.0,25.04,1021.0,16.0,14.0,0.0,0,1,0,0.0
3,4.0,42.02,1016.9,17.0,28.0,0.0,0,1,0,0.0
3,2.0,41.43,1026.1,15.0,69.0,0.0,1,0,0,0.0
3,14.0,93.75,1019.0,15.0,30.0,0.1,0,0,1,0.0
3,2.0,47.17,1021.0,13.0,130.0,0.0,0,1,0,1.0
3,4.0,47.74,1021.0,15.0,11.0,0.0,0,0,1,0.0
3,6.0,51.48,1021.0,16.0,4.0,0.0,1,0,0,1.0
3,7.0,55.15,1021.0,16.0,4.0,0.0,1,0,0,0.0
3,13.0,93.7,1013.9,14.0,15.0,1.4,0,0,1,0.0
3,14.0,82.52,1013.9,17.0,81.0,0.1,1,0,0,0.0
3,9.0,93.5,1021.0,10.0,20.0,0.1,1,0,0,0.0
3,-1.0,46.29,1024.0,10.0,12.0,0.0,1,0,0,0.0
3,12.0,93.65,1012.9,13.0,32.0,0.0,0,0,1,0.0
3,2.0,57.51,1024.0,10.0,148.0,0.1,0,1,0,1.0
3,-2.0,35.27,1024.0,13.0,15.0,0.0,0,0,0,0.0
3,3.0,41.73,1018.0,16.0,3.0,0.0,0,1,0,1.0
3,6.0,58.54,1021.0,14.0,46.0,0.0,1,0,0,0.0
3,6.0,66.71,1023.0,12.0,80.0,0.0,1,0,0,0.0
4,6.0,71.27,1025.1,11.0,178.0,0.1,1,0,0,0.0
4,7.0,76.35,1021.0,11.0,295.0,0.0,1,0,0,0.0
4,6.0,71.27,1021.0,11.0,25.0,0.0,0,1,0,0.0
4,-6.0,31.84,1024.0,10.0,1.0,0.0,0,0,0,0.0
4,-1.0,40.54,1021.0,12.0,20.0,0.0,0,1,0,0.0
4,-6.0,31.84,1025.1,10.0,3.0,0.0,0,0,1,0.0
4,1.0,41.14,1021.0,14.0,10.0,0.0,0,1,0,1.0
4,0.0,49.8,1024.0,10.0,7.0,0.0,0,1,0,1.0
4,-10.0,30.61,1026.1,6.0,5.0,0.0,0,1,0,0.0
4,-3.0,52.41,1026.1,6.0,12.0,0.0,1,0,0,0.0
4,-1.0,46.29,1027.1,10.0,31.0,0.0,1,0,0,0.0
4,-3.0,42.71,1029.1,9.0,3.0,0.0,0,0,1,0.0
4,6.0,58.54,1024.0,14.0,58.0,0.0,0,0,1,0.0
4,12.0,67.99,1016.9,18.0,13.0,0.0,0,1,0,0.0
4,6.0,87.19,1020.0,8.0,38.0,0.0,0,1,0,1.0
4,8.0,93.45,1021.0,9.0,66.0,0.5,1,0,0,0.0
4,3.0,66.05,1026.1,9.0,171.0,0.0,1,0,0,0.0
4,-2.0,60.51,1031.8,5.0,25.0,0.0,0,1,0,0.0
4,-5.0,48.34,1030.1,5.0,1.0,0.0,0,0,0,0.0
4,4.0,66.27,1025.1,10.0,11.0,0.0,1,0,0,0.0
4,5.0,87.09,1020.0,7.0,48.0,0.0,0,1,0,0.0
4,3.0,81.06,1028.1,6.0,13.0,0.0,0,1,0,1.0
4,-5.0,55.63,1033.9,3.0,82.0,0.0,0,1,0,1.0
4,-9.0,38.08,1030.1,4.0,2.0,0.0,0,0,0,1.0
4,-2.0,49.22,1030.1,8.0,40.0,0.0,1,0,0,0.0
4,2.0,80.92,1031.2,5.0,169.0,0.0,1,0,0,0.0
4,7.0,93.4,1023.0,8.0,280.0,0.9,1,0,0,0.0
4,6.0,93.35,1022.0,7.0,62.0,0.0,0,1,0,0.0
4,6.0,93.35,1021.0,7.0,15.0,0.1,0,1,0,0.0
4,-8.0,54.8,1030.1,0.0,200.0,0.0,0,1,0,0.0
4,-9.0,38.08,1026.1,4.0,22.0,0.0,0,0,0,0.0
4,-6.0,36.44,1023.0,8.0,16.0,0.0,0,0,0,0.0
4,-1.0,56.72,1030.0,7.0,62.0,0.0,1,0,0,0.0
4,-4.0,74.41,1039.0,0.0,57.0,0.0,0,1,0,0.0
4,-3.0,69.43,1032.0,2.0,3.0,0.0,0,1,0,0.0
4,-1.0,74.96,1028.0,3.0,41.0,0.0,1,0,0,0.0
4,-4.0,64.42,1027.0,2.0,12.0,0.0,0,1,0,0.0
4,-2.0,52.7,1025.0,7.0,15.0,0.0,1,0,0,1.0
4,-1.0,60.76,1028.0,6.0,42.0,0.0,1,0,0,1.0
4,-6.0,41.79,1030.0,6.0,134.0,0.0,1,0,0,0.0
4,0.0,56.99,1027.0,8.0,5.0,0.0,0,0,0,0.0
4,1.0,57.25,1025.0,9.0,6.0,0.0,1,0,0,1.0
4,5.0,87.09,1020.0,7.0,22.0,0.0,1,0,0,0.0
4,3.0,70.67,1024.0,8.0,9.0,0.0,1,0,0,1.0
4,2.0,61.51,1023.0,9.0,11.0,0.0,0,0,1,0.0
4,-2.0,64.9,1028.0,4.0,5.0,0.0,1,0,0,1.0
4,-7.0,44.49,1034.0,4.0,3.0,0.0,0,0,0,1.0
4,10.0,76.84,1023.0,14.0,106.0,0.0,0,0,1,0.0
4,6.0,87.19,1023.0,8.0,40.0,0.0,0,1,0,1.0
4,2.0,86.79,1027.0,4.0,9.0,0.0,1,0,0,1.0
4,-1.0,65.13,1024.0,5.0,62.0,0.0,0,1,0,1.0
4,3.0,61.76,1021.0,10.0,12.0,0.0,0,1,0,1.0
4,-2.0,49.22,1025.0,8.0,11.0,0.0,0,0,0,1.0
4,-3.0,37.36,1023.0,11.0,4.0,0.0,1,0,0,1.0
4,-3.0,37.36,1027.0,11.0,19.0,0.0,0,0,0,0.0
4,3.0,44.49,1023.0,15.0,11.0,0.0,0,0,0,0.0
4,2.0,38.86,1026.0,16.0,15.0,0.0,0,0,1,1.0
