season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,cbwd_NE,cbwd_NW,cbwd_SE,PM_HIGH
4,-10.0,46.0,1027.0,0.0,6.71,0.0,0,0,1,0.0
4,-20.0,23.0,1028.0,-2.0,16.54,0.0,1,0,0,0.0
4,-22.0,17.0,1029.0,0.0,12.07,0.0,0,1,0,0.0
4,-22.0,17.0,1027.0,0.0,3.13,0.0,0,1,0,0.0
4,-14.0,39.0,1031.0,-2.0,3.58,0.0,0,0,1,0.0
4,-11.0,53.0,1031.0,-3.0,11.18,0.0,0,0,1,0.0
4,-6.0,79.0,1023.0,-3.0,1.78,0.0,0,0,0,1.0
4,-5.0,69.0,1019.0,0.0,2.68,0.0,0,0,0,1.0
4,-18.0,18.0,1025.0,4.0,4.92,0.0,1,0,0,0.0
4,-24.0,15.0,1032.0,-1.0,83.14,0.0,1,0,0,0.0
4,-22.0,21.0,1036.0,-3.0,11.62,0.0,1,0,0,0.0
4,-23.0,19.0,1035.0,-3.0,3.13,0.0,0,0,0,0.0
4,-19.0,22.0,1029.0,0.0,0.89,0.0,0,0,0,0.0
4,-23.0,18.0,1035.0,-2.0,4.92,0.0,0,1,0,0.0
4,-23.0,19.0,1036.0,-3.0,16.99,0.0,0,1,0,0.0
4,-21.0,20.0,1031.0,-1.0,1.79,0.0,0,1,0,0.0
4,-25.0,13.0,1028.0,0.0,86.72,0.0,0,1,0,0.0
4,-21.0,15.0,1024.0,3.0,2.67,0.0,0,0,0,0.0
4,-16.0,17.0,1017.0,7.0,1.78,0.0,0,0,0,0.0
4,-10.0,28.0,1013.0,7.0,5.37,0.0,0,0,1,1.0
4,-13.0,16.0,1014.0,12.0,31.3,0.0,0,1,0,0.0
4,-10.0,37.0,1020.0,3.0,31.3,0.0,0,0,1,0.0
4,-7.0,44.0,1007.0,4.0,1.78,0.0,0,0,0,1.0
4,-4.0,45.0,1004.0,7.0,29.05,0.0,0,1,0,1.0
4,-1.0,56.0,1017.0,7.0,16.54,0.0,0,0,1,1.0
4,-6.0,48.0,1021.0,4.0,1.78,0.0,0,0,0,0.0
4,-4.0,80.0,1020.0,-1.0,2.67,0.0,0,0,0,0.0
4,-16.0,21.0,1024.0,4.0,26.82,0.0,1,0,0,0.0
1,-6.0,74.0,1023.0,-2.0,39.8,0.0,0,0,1,0.0
1,-9.0,33.0,1022.0,6.0,28.17,0.0,0,1,0,0.0
1,-5.0,55.0,1025.0,3.0,9.39,0.0,0,0,1,1.0
1,-4.0,55.0,1015.0,4.0,14.31,0.0,0,0,1,1.0
1,-24.0,12.0,1029.0,2.0,116.66,0.0,0,1,0,0.0
1,-22.0,17.0,1034.0,0.0,1.79,0.0,0,0,1,0.0
1,-11.0,43.0,1036.0,0.0,11.18,0.0,0,0,1,0.0
1,-6.0,74.0,1041.0,-2.0,28.18,0.0,0,0,1,0.0
1,-15.0,36.0,1035.0,-2.0,119.78,0.0,0,1,0,0.0
1,-16.0,17.0,1021.0,7.0,3.13,0.0,0,0,0,0.0
1,-10.0,30.0,1010.0,6.0,6.26,0.0,0,0,1,1.0
1,-20.0,11.0,1020.0,8.0,20.12,0.0,0,1,0,0.0
1,-12.0,27.0,1028.0,5.0,16.98,0.0,0,0,1,0.0
1,-1.0,92.0,1021.0,0.0,20.12,1.1,0,1,0,0.0
1,-12.0,34.0,1025.0,2.0,62.12,0.0,0,1,0,0.0
1,-13.0,27.0,1023.0,4.0,1.79,0.0,1,0,0,0.0
1,-14.0,23.0,1027.0,5.0,54.54,0.0,1,0,0,0.0
1,-3.0,69.0,1021.0,2.0,1.79,0.0,0,0,1,1.0
1,3.0,86.0,1002.0,5.0,1.79,0.0,1,0,0,1.0
1,-10.0,26.0,1010.0,8.0,84.95,0.0,0,1,0,0.0
1,-14.0,14.0,1013.0,12.0,18.77,0.0,0,0,1,0.0
1,-11.0,18.0,1013.0,12.0,28.16,0.0,0,1,0,1.0
1,-8.0,23.0,1022.0,12.0,21.9,0.0,0,0,1,0.0
1,-15.0,14.0,1022.0,11.0,19.22,0.0,1,0,0,0.0
1,-20.0,12.0,1028.0,7.0,51.85,0.0,0,1,0,0.0
1,-17.0,12.0,1019.0,11.0,12.96,0.0,0,0,1,0.0
1,-10.0,26.0,1027.0,8.0,31.29,0.0,0,0,1,0.0
1,-7.0,29.0,1027.0,10.0,1.79,0.0,0,0,0,1.0
1,-4.0,32.0,1024.0,12.0,14.31,0.0,0,0,1,1.0
1,6.0,76.0,1018.0,10.0,26.38,0.0,0,0,1,1.0
1,-17.0,11.0,1020.0,12.0,135.87,0.0,0,1,0,0.0
1,-21.0,10.0,1022.0,9.0,62.13,0.0,0,1,0,0.0
1,-12.0,16.0,1018.0,13.0,16.99,0.0,0,0,1,0.0
1,-8.0,15.0,1010.0,19.0,4.02,0.0,0,1,0,0.0
1,1.0,36.0,1012.0,16.0,5.81,0.0,0,0,1,1.0
1,-14.0,13.0,1026.0,13.0,1.79,0.0,0,0,0,0.0
1,-4.0,23.0,1021.0,17.0,8.05,0.0,0,0,1,1.0
1,1.0,33.0,1008.0,17.0,138.57,0.0,0,0,1,1.0
1,3.0,61.0,1012.0,10.0,24.14,0.0,0,0,1,0.0
1,-13.0,15.0,1018.0,13.0,5.81,0.0,0,1,0,0.0
1,1.0,75.0,1019.0,5.0,100.12,0.0,0,0,1,0.0
1,-13.0,20.0,1017.0,8.0,44.71,0.0,0,1,0,0.0
1,-22.0,8.0,1027.0,10.0,239.16,0.0,0,1,0,0.0
1,-17.0,12.0,1027.0,11.0,1.79,0.0,0,1,0,0.0
1,2.0,75.0,1021.0,6.0,90.75,0.0,0,0,1,1.0
1,3.0,50.0,1018.0,13.0,1.79,0.0,0,0,1,1.0
1,2.0,53.0,1023.0,11.0,88.06,0.0,0,0,1,1.0
1,6.0,51.0,1012.0,16.0,2.68,0.0,0,0,0,1.0
1,6.0,51.0,1015.0,16.0,29.5,0.0,1,0,0,0.0
1,2.0,36.0,1019.0,17.0,4.47,0.0,0,0,0,0.0
1,5.0,58.0,1023.0,13.0,35.75,0.0,0,1,0,0.0
1,7.0,81.0,1021.0,10.0,29.06,0.1,0,1,0,0.0
1,-10.0,13.0,1021.0,19.0,7.15,0.0,0,1,0,0.0
1,3.0,26.0,1017.0,23.0,18.78,0.0,0,0,1,1.0
1,6.0,42.0,1014.0,19.0,139.03,0.0,0,0,1,1.0
1,-7.0,25.0,1011.0,12.0,3.13,0.0,0,0,1,0.0
1,-8.0,23.0,1008.0,12.0,136.8,0.0,0,1,0,0.0
1,-11.0,17.0,1014.0,13.0,315.18,0.0,0,1,0,0.0
1,-9.0,15.0,1013.0,17.0,67.49,0.0,0,1,0,0.0
1,-10.0,10.0,1015.0,22.0,227.55,0.0,0,1,0,0.0
1,-1.0,15.0,1007.0,28.0,2.68,0.0,0,0,0,0.0
1,-1.0,13.0,1002.0,30.0,0.89,0.0,0,0,0,0.0
1,6.0,33.0,1009.0,23.0,8.94,0.0,0,0,1,1.0
1,8.0,35.0,1002.0,24.0,3.58,0.0,0,0,0,1.0
1,16.0,68.0,997.0,22.0,3.13,0.0,0,0,0,0.0
1,1.0,20.0,1006.0,25.0,52.73,0.0,0,1,0,0.0
1,-2.0,15.0,1003.0,26.0,18.77,0.0,0,1,0,1.0
1,4.0,27.0,1008.0,24.0,4.92,0.0,0,0,1,1.0
1,-1.0,24.0,1007.0,20.0,81.82,0.0,0,1,0,0.0
1,-6.0,13.0,1003.0,23.0,35.31,0.0,0,1,0,0.0
1,2.0,26.0,1015.0,22.0,4.92,0.0,1,0,0,0.0
1,6.0,37.0,1018.0,21.0,4.92,0.0,0,0,1,0.0
1,7.0,33.0,1018.0,24.0,4.47,0.0,0,0,0,0.0
1,9.0,46.0,1015.0,21.0,22.36,0.0,0,0,1,1.0
1,13.0,44.0,1013.0,26.0,4.02,0.0,0,0,0,1.0
1,13.0,56.0,1014.0,22.0,61.69,0.0,0,0,1,1.0
1,14.0,77.0,1010.0,18.0,10.29,0.0,0,0,1,0.0
1,8.0,43.0,1001.0,21.0,48.72,0.0,0,1,0,0.0
1,3.0,17.0,999.0,30.0,4.92,0.0,0,0,1,0.0
1,4.0,17.0,1005.0,32.0,1.79,0.0,0,0,1,0.0
1,13.0,41.0,1008.0,27.0,8.05,0.0,0,0,1,0.0
1,14.0,42.0,1006.0,28.0,1.79,0.0,0,0,1,1.0
1,10.0,27.0,1000.0,31.0,0.89,0.0,0,0,0,0.0
1,7.0,29.0,1005.0,26.0,38.9,0.0,0,1,0,0.0
1,6.0,23.0,1012.0,29.0,3.13,0.0,0,0,0,0.0
1,11.0,30.0,1014.0,30.0,21.46,0.0,0,0,1,0.0
1,15.0,60.0,1015.0,23.0,1.78,0.0,0,0,0,0.0
1,16.0,73.0,1009.0,21.0,1.79,0.1,0,1,0,1.0
1,16.0,48.0,1005.0,28.0,2.67,0.0,0,0,0,0.0
1,10.0,32.0,1007.0,28.0,4.02,0.0,1,0,0,0.0
1,11.0,39.0,1015.0,26.0,3.13,0.0,0,0,0,0.0
2,14.0,56.0,1016.0,23.0,4.92,0.0,0,0,1,1.0
2,14.0,47.0,1018.0,26.0,5.34,0.0,0,0,0,1.0
2,17.0,48.0,1013.0,29.0,3.13,0.0,0,0,1,1.0
2,16.0,73.0,1014.0,21.0,25.93,0.0,0,1,0,0.0
2,15.0,57.0,1012.0,24.0,5.37,0.0,0,0,1,0.0
2,16.0,50.0,1008.0,27.0,3.57,0.0,0,0,0,1.0
2,18.0,61.0,1006.0,26.0,38.0,0.0,0,0,1,1.0
2,17.0,54.0,1005.0,27.0,1.79,0.0,1,0,0,0.0
2,20.0,55.0,1002.0,30.0,1.79,0.0,0,0,0,1.0
2,18.0,48.0,1000.0,30.0,3.13,0.0,1,0,0,1.0
2,17.0,88.0,1003.0,19.0,1.79,0.3,0,0,1,0.0
2,17.0,61.0,1004.0,25.0,1.78,0.0,0,0,0,0.0
2,18.0,51.0,1004.0,29.0,1.79,0.0,0,0,1,0.0
2,10.0,24.0,1009.0,33.0,4.92,0.0,0,1,0,0.0
2,16.0,48.0,1004.0,28.0,0.89,0.0,0,0,0,0.0
2,9.0,27.0,1010.0,30.0,7.15,0.0,0,0,1,0.0
2,12.0,31.0,1008.0,31.0,8.05,0.0,0,0,1,0.0
2,15.0,42.0,1008.0,29.0,3.58,0.0,0,0,0,1.0
2,17.0,45.0,1006.0,30.0,4.92,0.0,0,0,1,1.0
2,15.0,42.0,1004.0,29.0,1.79,0.0,0,0,1,1.0
2,18.0,48.0,1002.0,30.0,3.13,0.0,0,0,1,1.0
2,18.0,45.0,1003.0,31.0,3.13,0.0,0,0,1,1.0
2,20.0,65.0,1003.0,27.0,1.78,0.0,0,0,0,1.0
2,22.0,88.0,1000.0,24.0,0.89,0.2,0,0,0,1.0
2,16.0,34.0,1000.0,34.0,4.47,0.0,0,0,0,0.0
2,20.0,41.0,1000.0,35.0,1.79,0.0,0,0,0,0.0
2,19.0,43.0,1000.0,33.0,1.78,0.0,0,0,0,0.0
2,7.0,14.0,1000.0,39.0,3.13,0.0,0,1,0,0.0
2,5.0,13.0,1001.0,38.0,3.58,0.0,0,0,0,0.0
2,16.0,45.0,1004.0,29.0,15.65,0.0,0,0,1,0.0
2,12.0,24.0,1005.0,35.0,1.79,0.0,0,0,1,0.0
2,18.0,48.0,1006.0,30.0,15.2,0.0,0,0,1,0.0
2,21.0,88.0,1006.0,23.0,25.94,0.0,0,0,1,1.0
2,21.0,88.0,1005.0,23.0,51.88,0.3,0,0,1,1.0
2,21.0,83.0,1007.0,24.0,1.79,0.0,0,0,1,1.0
2,21.0,73.0,1010.0,26.0,1.78,0.0,0,0,0,0.0
2,21.0,69.0,1010.0,27.0,1.79,0.0,0,0,1,1.0
2,22.0,83.0,1006.0,25.0,7.16,3.2,0,0,1,1.0
2,23.0,70.0,1004.0,29.0,1.79,0.0,0,0,1,1.0
2,23.0,66.0,1007.0,30.0,8.95,0.0,0,0,1,1.0
2,23.0,59.0,1006.0,32.0,1.79,0.0,0,0,1,1.0
2,24.0,83.0,1007.0,27.0,65.73,0.0,0,0,1,1.0
2,19.0,51.0,1003.0,30.0,26.82,0.0,0,1,0,0.0
2,22.0,58.0,1006.0,31.0,1.79,0.0,0,0,1,0.0
2,24.0,66.0,1009.0,31.0,1.79,0.0,0,0,0,1.0
2,24.0,59.0,1008.0,33.0,1.79,0.0,0,0,1,1.0
2,23.0,55.0,1011.0,33.0,3.13,0.0,0,0,1,0.0
2,24.0,56.0,1010.0,34.0,3.58,0.0,0,0,0,1.0
2,25.0,70.0,1009.0,31.0,1.79,0.0,0,0,1,1.0
2,24.0,56.0,1005.0,34.0,11.17,0.0,0,0,1,1.0
2,24.0,56.0,1000.0,34.0,89.43,0.0,0,0,1,1.0
2,26.0,70.0,996.0,32.0,8.05,0.0,0,0,1,1.0
2,26.0,88.0,1000.0,28.0,0.89,0.0,1,0,0,1.0
2,24.0,70.0,1000.0,30.0,15.64,0.0,1,0,0,0.0
2,16.0,40.0,1009.0,31.0,2.68,0.0,0,0,0,0.0
2,16.0,45.0,1009.0,29.0,1.79,0.0,0,0,1,0.0
2,18.0,57.0,1002.0,27.0,1.79,0.0,1,0,0,1.0
2,22.0,83.0,1004.0,25.0,9.83,14.7,0,1,0,0.0
2,10.0,28.0,1009.0,30.0,59.91,0.0,0,1,0,0.0
2,11.0,32.0,1016.0,29.0,3.13,0.0,0,0,1,0.0
2,20.0,65.0,1011.0,27.0,11.63,0.0,0,0,1,1.0
2,19.0,58.0,1004.0,28.0,3.13,0.0,0,0,1,0.0
2,22.0,65.0,1005.0,29.0,1.79,0.0,0,0,1,1.0
2,14.0,35.0,1007.0,31.0,0.89,0.0,0,0,0,0.0
2,23.0,83.0,1005.0,26.0,27.73,0.0,0,0,1,1.0
2,22.0,58.0,1001.0,31.0,1.78,0.0,0,0,0,1.0
2,25.0,83.0,1002.0,28.0,3.58,0.0,0,0,1,1.0
2,17.0,38.0,1008.0,33.0,20.12,0.0,0,0,1,1.0
2,23.0,74.0,1011.0,28.0,1.79,0.0,0,0,1,1.0
2,21.0,65.0,1012.0,28.0,27.73,0.0,0,1,0,0.0
2,21.0,58.0,1014.0,30.0,2.68,0.0,0,0,0,0.0
2,19.0,88.0,1012.0,21.0,21.91,1.7,0,1,0,0.0
2,15.0,47.0,1014.0,27.0,4.02,0.0,1,0,0,0.0
2,18.0,57.0,1014.0,27.0,0.89,0.0,0,0,0,0.0
2,22.0,69.0,1013.0,28.0,6.71,0.0,0,0,1,1.0
2,18.0,57.0,1015.0,27.0,2.68,0.0,0,0,0,0.0
2,16.0,45.0,1015.0,29.0,4.02,0.0,0,1,0,0.0
2,14.0,39.0,1013.0,29.0,9.84,0.0,1,0,0,0.0
2,16.0,42.0,1010.0,30.0,30.84,0.0,0,1,0,0.0
2,20.0,58.0,1007.0,29.0,1.79,0.0,0,0,1,1.0
2,18.0,48.0,1008.0,30.0,0.45,0.0,0,0,0,0.0
2,20.0,78.0,1010.0,24.0,9.84,0.0,0,0,1,0.0
3,19.0,69.0,1014.0,25.0,17.44,0.1,0,1,0,0.0
3,18.0,57.0,1016.0,27.0,14.31,0.0,0,1,0,0.0
3,17.0,68.0,1014.0,23.0,23.69,0.0,0,1,0,0.0
3,17.0,54.0,1013.0,27.0,2.68,0.0,0,0,0,0.0
3,20.0,65.0,1011.0,27.0,8.91,0.0,0,0,0,1.0
3,19.0,54.0,1010.0,29.0,1.79,0.0,0,1,0,1.0
3,16.0,50.0,1015.0,27.0,8.94,0.0,1,0,0,0.0
3,10.0,34.0,1015.0,27.0,3.13,0.0,0,0,0,0.0
3,16.0,54.0,1012.0,26.0,2.68,0.0,0,0,0,1.0
3,8.0,26.0,1008.0,29.0,23.69,0.0,0,1,0,0.0
3,13.0,33.0,1011.0,31.0,0.89,0.0,0,0,0,0.0
3,16.0,42.0,1012.0,30.0,3.56,0.0,0,0,0,1.0
3,17.0,43.0,1014.0,31.0,3.58,0.0,0,0,0,1.0
3,20.0,58.0,1011.0,29.0,7.6,0.0,0,0,1,1.0
3,20.0,73.0,1011.0,25.0,79.14,0.0,0,0,1,1.0
3,15.0,93.0,1013.0,16.0,9.39,0.6,1,0,0,0.0
3,13.0,87.0,1015.0,15.0,4.02,0.0,1,0,0,0.0
3,15.0,68.0,1014.0,21.0,1.79,0.0,0,1,0,1.0
3,15.0,77.0,1013.0,19.0,10.74,0.0,0,1,0,1.0
3,14.0,64.0,1018.0,21.0,1.79,0.0,0,0,1,1.0
3,10.0,49.0,1012.0,21.0,41.58,0.0,0,1,0,0.0
3,1.0,26.0,1016.0,21.0,202.94,0.0,0,1,0,0.0
3,5.0,32.0,1019.0,22.0,3.57,0.0,0,0,0,0.0
3,9.0,40.0,1014.0,23.0,0.89,0.0,0,0,0,0.0
3,13.0,53.0,1013.0,23.0,3.56,0.0,0,0,0,1.0
3,13.0,60.0,1016.0,21.0,0.89,0.0,0,0,0,1.0
3,15.0,72.0,1016.0,20.0,1.79,0.0,0,0,1,1.0
3,13.0,68.0,1011.0,19.0,3.56,0.0,0,0,0,1.0
3,15.0,82.0,1011.0,18.0,3.58,0.0,0,0,1,1.0
3,5.0,42.0,1018.0,18.0,4.92,0.0,0,1,0,0.0
3,5.0,42.0,1023.0,18.0,0.89,0.0,0,0,0,0.0
3,7.0,45.0,1017.0,19.0,1.79,0.0,0,1,0,0.0
3,-2.0,24.0,1020.0,19.0,42.46,0.0,0,1,0,0.0
3,-2.0,24.0,1016.0,19.0,4.92,0.0,0,0,1,0.0
3,6.0,48.0,1019.0,17.0,13.85,0.0,0,0,1,0.0
3,-5.0,36.0,1030.0,9.0,97.44,0.0,0,0,1,0.0
3,2.0,65.0,1027.0,8.0,4.92,0.3,0,1,0,0.0
3,7.0,81.0,1027.0,10.0,1.79,0.0,0,0,1,0.0
3,6.0,76.0,1028.0,10.0,0.89,0.0,0,0,0,0.0
3,8.0,81.0,1023.0,11.0,0.89,0.0,0,0,0,1.0
3,9.0,81.0,1021.0,12.0,1.79,0.0,0,0,1,1.0
3,12.0,82.0,1018.0,15.0,1.79,0.0,1,0,0,1.0
3,5.0,87.0,1026.0,7.0,35.32,0.2,1,0,0,0.0
3,-7.0,25.0,1030.0,12.0,90.75,0.0,0,1,0,0.0
3,-14.0,20.0,1041.0,7.0,8.04,0.0,0,1,0,0.0
3,-5.0,36.0,1030.0,9.0,4.46,0.0,0,0,0,0.0
3,-1.0,35.0,1028.0,14.0,1.79,0.0,0,0,0,0.0
3,-2.0,25.0,1028.0,18.0,16.54,0.0,0,1,0,0.0
3,-2.0,25.0,1027.0,18.0,8.94,0.0,0,1,0,0.0
3,0.0,33.0,1024.0,16.0,33.1,0.0,0,1,0,0.0
3,-2.0,27.0,1022.0,17.0,1.79,0.0,0,0,0,0.0
3,1.0,31.0,1020.0,18.0,0.89,0.0,0,0,0,0.0
3,4.0,47.0,1016.0,15.0,2.67,0.0,0,0,0,1.0
3,-5.0,28.0,1016.0,13.0,54.53,0.0,0,1,0,0.0
3,-10.0,21.0,1025.0,11.0,24.14,0.0,0,1,0,0.0
3,-7.0,38.0,1020.0,6.0,1.79,0.0,0,0,1,0.0
3,-4.0,39.0,1017.0,9.0,3.56,0.0,0,0,0,1.0
3,-2.0,45.0,1010.0,9.0,54.96,0.0,0,1,0,0.0
3,-5.0,79.0,1016.0,-1.0,153.3,0.0,0,1,0,0.0
3,-14.0,22.0,1027.0,3.0,142.62,0.0,0,1,0,0.0
3,-8.0,58.0,1035.0,0.0,194.96,0.0,0,1,0,0.0
3,-8.0,58.0,1035.0,0.0,237.92,0.0,0,1,0,0.0
3,-4.0,86.0,1023.0,-1.0,280.88,0.0,0,1,0,0.0
3,-3.0,52.0,1023.0,6.0,1.79,0.0,1,0,0,1.0
3,0.0,56.0,1019.0,8.0,0.89,0.0,0,0,0,1.0
3,2.0,53.0,1014.0,11.0,1.79,0.0,0,0,1,1.0
3,-2.0,40.0,1011.0,11.0,1.79,0.0,0,0,0,1.0
3,-12.0,19.0,1015.0,10.0,76.89,0.0,0,1,0,0.0
3,-14.0,18.0,1021.0,9.0,15.65,0.0,0,1,0,0.0
3,-7.0,36.0,1020.0,7.0,0.89,0.0,0,0,0,1.0
3,-16.0,18.0,1026.0,6.0,56.33,0.0,0,1,0,0.0
3,-12.0,27.0,1025.0,5.0,2.68,0.0,0,0,0,0.0
3,-12.0,32.0,1015.0,3.0,0.89,0.0,0,0,0,1.0
3,-22.0,13.0,1025.0,3.0,148.42,0.0,0,1,0,0.0
3,-14.0,27.0,1020.0,3.0,0.89,0.0,0,0,0,1.0
3,-2.0,69.0,1018.0,3.0,6.71,0.0,0,1,0,1.0
3,0.0,93.0,1019.0,1.0,2.67,0.0,0,0,0,1.0
4,-1.0,86.0,1012.0,1.0,3.58,0.0,1,0,0,1.0
4,-17.0,19.0,1020.0,4.0,112.65,0.0,0,1,0,0.0
4,-14.0,29.0,1023.0,2.0,1.79,0.0,1,0,0,0.0
4,-11.0,30.0,1012.0,5.0,1.79,0.0,1,0,0,1.0
4,-8.0,23.0,1020.0,12.0,8.04,0.0,0,1,0,0.0
4,-19.0,18.0,1033.0,3.0,222.57,0.0,0,1,0,0.0
4,-20.0,12.0,1016.0,7.0,4.02,0.0,0,1,0,0.0
4,-12.0,26.0,1016.0,6.0,11.63,0.0,0,1,0,0.0
4,-7.0,47.0,1011.0,3.0,3.58,0.0,0,0,1,1.0
4,-12.0,26.0,1006.0,6.0,53.65,0.0,0,1,0,0.0
4,-17.0,22.0,1021.0,2.0,21.01,0.0,0,0,1,0.0
4,-12.0,37.0,1016.0,1.0,28.6,0.0,0,1,0,1.0
4,-24.0,20.0,1030.0,-5.0,95.2,0.0,1,0,0,0.0
4,-23.0,22.0,1034.0,-5.0,45.14,0.0,0,1,0,0.0
4,-26.0,22.0,1034.0,-8.0,228.42,0.0,0,1,0,0.0
4,-24.0,13.0,1016.0,1.0,7.6,0.0,0,1,0,0.0
4,-21.0,12.0,1013.0,6.0,9.83,0.0,0,0,1,0.0
4,-13.0,29.0,1012.0,3.0,1.79,0.0,0,1,0,1.0
4,-12.0,21.0,1016.0,9.0,50.51,0.0,0,1,0,0.0
4,-13.0,20.0,1017.0,8.0,1.79,0.0,0,1,0,0.0
4,-5.0,51.0,1012.0,4.0,1.79,0.0,0,0,1,1.0
4,-14.0,20.0,1019.0,7.0,53.65,0.0,0,1,0,0.0
4,-26.0,18.0,1037.0,-6.0,94.33,0.0,0,1,0,0.0
4,-26.0,18.0,1038.0,-6.0,23.23,0.0,0,1,0,0.0
4,-23.0,21.0,1027.0,-4.0,8.94,0.0,0,1,0,0.0
4,-19.0,20.0,1015.0,1.0,48.74,0.0,0,1,0,0.0
4,-12.0,30.0,1009.0,4.0,7.6,0.0,0,1,0,0.0
4,-20.0,20.0,1019.0,0.0,188.63,0.0,0,1,0,0.0
4,-13.0,36.0,1018.0,0.0,19.66,0.0,0,1,0,0.0
4,-23.0,22.0,1024.0,-5.0,231.57,0.0,0,1,0,0.0
4,-22.0,23.0,1029.0,-4.0,468.05,0.0,0,1,0,0.0
4,-17.0,33.0,1036.0,-3.0,24.13,0.0,1,0,0,0.0
4,-13.0,45.0,1031.0,-3.0,0.89,0.0,0,0,0,1.0
4,-14.0,39.0,1027.0,-2.0,2.67,0.0,0,0,0,0.0
4,-21.0,25.0,1031.0,-4.0,182.81,0.0,0,1,0,0.0
4,-19.0,25.0,1039.0,-2.0,359.39,0.0,0,1,0,0.0
4,-18.0,28.0,1032.0,-2.0,27.27,0.0,0,1,0,0.0
4,-17.0,28.0,1027.0,-1.0,54.99,0.0,0,1,0,0.0
4,-20.0,23.0,1024.0,-2.0,56.78,0.0,0,1,0,0.0
4,-20.0,22.0,1024.0,-1.0,0.89,0.0,0,0,0,0.0
4,-19.0,22.0,1021.0,0.0,2.67,0.0,0,0,0,0.0
4,-20.0,23.0,1034.0,-2.0,88.96,0.0,0,1,0,0.0
4,-25.0,20.0,1040.0,-6.0,287.89,0.0,0,1,0,0.0
4,-21.0,25.0,1037.0,-4.0,5.81,0.0,0,1,0,0.0
4,-20.0,25.0,1035.0,-3.0,56.76,0.0,0,1,0,0.0
4,-21.0,25.0,1034.0,-4.0,42.47,0.0,0,1,0,0.0
4,-21.0,21.0,1032.0,-2.0,18.77,0.0,0,1,0,0.0
4,-21.0,23.0,1031.0,-3.0,8.05,0.0,0,1,0,0.0
4,-20.0,22.0,1028.0,-1.0,3.13,0.0,0,1,0,0.0
4,-16.0,33.0,1028.0,-2.0,8.05,0.0,0,1,0,0.0
4,-21.0,25.0,1032.0,-4.0,172.12,0.0,0,1,0,0.0
4,-19.0,27.0,1033.0,-3.0,4.92,0.0,0,1,0,0.0
4,-21.0,23.0,1035.0,-3.0,57.23,0.0,0,1,0,0.0
4,-19.0,27.0,1039.0,-3.0,0.89,0.0,0,0,0,0.0
4,-20.0,25.0,1043.0,-3.0,23.7,0.0,1,0,0,0.0
4,-20.0,23.0,1038.0,-2.0,24.14,0.0,0,1,0,0.0
4,-22.0,23.0,1037.0,-4.0,11.18,0.0,0,1,0,0.0
4,-22.0,17.0,1035.0,0.0,156.01,0.0,0,1,0,0.0
4,-21.0,12.0,1029.0,6.0,26.37,0.0,0,1,0,0.0
4,-20.0,13.0,1023.0,6.0,3.13,0.0,0,1,0,0.0
4,-21.0,13.0,1021.0,5.0,28.6,0.0,0,1,0,0.0
