season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,cbwd_NE,cbwd_NW,cbwd_SE,PM_HIGH
2,15.0,42.62,1005.0,29.0,6.0,0.0,0,1,0,0.0
2,22.0,83.48,1005.0,25.0,6.0,0.0,0,1,0,0.0
2,21.0,69.79,1004.0,27.0,7.0,0.0,0,1,0,0.0
2,24.0,83.71,1005.0,27.0,2.0,0.0,0,0,0,0.0
2,25.0,70.54,998.0,31.0,2.0,0.0,1,0,0,0.0
2,26.0,94.29,999.0,27.0,4.0,0.0,0,1,0,1.0
2,24.0,94.2,1001.0,25.0,2.0,0.0,0,0,0,0.0
2,24.0,83.71,1008.0,27.0,6.0,0.0,1,0,0,0.0
2,24.0,100.0,1009.0,24.0,8.0,0.0,0,0,0,0.0
2,20.0,94.03,1008.0,21.0,1.0,0.0,0,0,0,0.0
2,22.0,100.0,1007.0,22.0,4.0,1.6,0,1,0,0.0
2,19.0,51.83,1006.0,30.0,2.0,0.0,0,0,0,0.0
2,22.0,58.89,1005.0,31.0,4.0,0.0,0,0,0,0.0
2,25.0,94.25,1005.0,26.0,1.0,0.0,0,0,0,1.0
2,21.0,55.4,1002.0,31.0,2.0,0.0,0,0,0,0.0
2,23.0,78.82,1001.0,27.0,13.0,0.0,0,1,0,0.0
2,24.0,100.0,999.0,24.0,37.0,0.1,0,1,0,0.0
2,22.0,62.35,1004.0,30.0,2.0,0.0,0,0,1,0.0
2,22.0,58.89,1004.0,31.0,2.0,0.0,0,0,0,0.0
2,26.0,79.25,1002.0,30.0,2.0,0.0,0,0,0,0.0
2,26.0,83.94,999.0,29.0,4.0,0.0,1,0,0,0.0
2,24.0,100.0,997.0,24.0,4.0,3.6,1,0,0,0.0
2,22.0,100.0,1001.0,22.0,4.0,7.6,0,1,0,0.0
2,22.0,94.12,1005.0,23.0,5.0,0.1,1,0,0,0.0
2,24.0,100.0,1006.0,24.0,1.0,0.0,0,0,0,0.0
2,26.0,74.85,1005.0,31.0,5.0,0.0,0,0,0,0.0
2,23.0,55.89,1003.0,33.0,1.0,0.0,0,0,1,0.0
2,25.0,70.54,1001.0,31.0,2.0,0.0,0,0,0,0.0
2,22.0,66.04,1005.0,29.0,2.0,0.0,0,0,0,0.0
2,25.0,83.82,1002.0,28.0,3.0,0.0,0,0,0,1.0
2,23.0,100.0,1003.0,23.0,1.0,0.0,0,0,0,0.0
2,24.0,88.78,1006.0,26.0,2.0,0.0,0,0,0,0.0
2,21.0,62.13,1006.0,29.0,4.0,0.0,0,0,0,0.0
2,26.0,88.94,1003.0,28.0,4.0,2.1,0,0,0,0.0
2,23.0,94.16,1003.0,24.0,5.0,0.0,0,1,0,0.0
2,22.0,62.35,1005.0,30.0,8.0,0.0,0,0,0,0.0
2,24.0,66.45,1001.0,31.0,3.0,0.0,0,0,0,0.0
2,24.0,62.79,1001.0,32.0,2.0,0.0,0,1,0,0.0
2,24.0,59.36,1001.0,33.0,1.0,0.0,0,0,0,0.0
2,25.0,70.54,1004.0,31.0,1.0,0.0,0,1,0,0.0
2,28.0,94.37,1006.0,29.0,3.0,0.0,0,0,0,0.0
2,24.0,94.2,1010.0,25.0,2.0,0.0,0,0,0,0.0
2,19.0,51.83,1005.0,30.0,5.0,0.0,0,0,0,0.0
2,22.0,55.65,1002.0,32.0,1.0,0.0,0,0,0,0.0
2,27.0,94.33,1005.0,28.0,6.0,0.0,0,0,1,0.0
2,21.0,55.4,1008.0,31.0,3.0,0.0,0,0,0,0.0
2,22.0,62.35,1009.0,30.0,5.0,0.0,0,0,0,0.0
2,23.0,59.13,1007.0,32.0,2.0,0.0,0,0,0,0.0
2,24.0,62.79,1003.0,32.0,1.0,0.0,0,0,0,0.0
2,24.0,62.79,1002.0,32.0,1.0,0.0,0,0,0,0.0
2,22.0,83.48,1004.0,25.0,10.0,6.5,0,1,0,0.0
2,20.0,73.84,1012.0,25.0,14.0,0.0,0,0,0,0.0
2,19.0,58.17,1009.0,28.0,3.0,0.0,0,0,0,0.0
2,22.0,62.35,1007.0,30.0,3.0,0.0,0,0,0,0.0
2,23.0,62.57,1007.0,31.0,1.0,0.0,0,0,0,0.0
2,20.0,58.42,1009.0,29.0,8.0,0.0,0,0,1,0.0
2,21.0,55.4,1007.0,31.0,2.0,0.0,0,0,1,0.0
2,22.0,62.35,1006.0,30.0,2.0,0.0,0,0,0,0.0
2,23.0,55.89,1005.0,33.0,1.0,0.0,0,0,0,0.0
2,23.0,52.86,1004.0,34.0,4.0,0.0,0,0,0,0.0
2,21.0,46.8,1005.0,34.0,1.0,0.0,0,0,0,1.0
2,22.0,49.75,1007.0,34.0,2.0,0.0,0,0,0,0.0
2,22.0,66.04,1008.0,29.0,5.0,0.0,0,0,1,0.0
2,21.0,58.65,1009.0,30.0,5.0,0.0,0,0,0,0.0
2,20.0,49.22,1008.0,32.0,2.0,0.0,0,0,0,0.0
2,21.0,49.49,1006.0,33.0,2.0,0.0,0,0,0,0.0
2,19.0,39.13,1005.0,35.0,10.0,0.0,1,0,0,0.0
2,21.0,58.65,1008.0,30.0,2.0,0.0,1,0,0,0.0
2,23.0,83.6,1007.0,26.0,2.0,0.0,1,0,0,0.0
2,23.0,55.89,1003.0,33.0,7.0,0.0,0,0,0,0.0
2,23.0,70.17,1005.0,29.0,15.0,0.0,0,1,0,0.0
2,19.0,69.4,1011.0,25.0,2.0,0.0,0,0,0,0.0
2,20.0,61.9,1011.0,28.0,2.0,0.0,0,0,0,0.0
2,22.0,78.68,1013.0,26.0,1.0,0.0,0,0,0,0.0
3,18.0,78.09,1013.0,22.0,1.0,1.9,0,0,0,0.0
3,19.0,88.37,1015.0,21.0,8.0,0.0,0,1,0,0.0
3,20.0,83.25,1015.0,23.0,6.0,0.0,0,0,0,0.0
3,16.0,77.79,1016.0,20.0,4.0,0.2,0,1,0,0.0
3,16.0,77.79,1019.0,20.0,2.0,0.0,0,1,0,0.0
3,16.0,68.81,1020.0,22.0,1.0,0.0,0,0,0,0.0
3,16.0,82.77,1017.0,19.0,4.0,0.2,0,1,0,0.0
3,17.0,73.32,1017.0,22.0,1.0,0.0,0,1,0,0.0
3,18.0,69.2,1016.0,24.0,2.0,0.0,0,0,0,0.0
3,18.0,57.93,1015.0,27.0,4.0,0.0,0,0,0,0.0
3,18.0,73.5,1017.0,23.0,2.0,0.0,0,0,0,0.0
3,19.0,65.41,1016.0,26.0,2.0,0.0,0,0,1,0.0
