season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,cbwd_NE,cbwd_NW,cbwd_SE,PM_HIGH
2.0,23.5,67.0,996.7,30.3,12.0,0.0,0,0,0,0.0
2.0,23.4,62.0,996.2,31.6,3.2,0.0,0,0,0,0.0
2.0,23.8,64.0,996.3,31.4,3.8,0.0,0,0,0,0.0
2.0,25.4,68.0,996.5,32.1,12.1,0.0,1,0,0,0.0
2.0,25.5,64.0,994.9,33.2,13.1,0.0,0,0,0,0.0
2.0,24.5,66.0,992.9,31.6,17.1,0.0,0,0,0,0.0
2.0,24.9,71.0,990.9,30.8,24.2,0.0,0,0,0,0.0
2.0,25.4,82.0,992.2,28.8,9.1,0.0,0,1,0,0.0
2.0,25.3,74.0,992.9,30.5,3.0,0.0,1,0,0,1.0
2.0,22.3,63.0,993.5,30.1,2.7,0.0,0,0,1,0.0
2.0,24.0,65.0,993.0,31.4,1.9,0.0,0,0,1,0.0
2.0,24.3,69.0,993.1,30.6,26.9,0.0,1,0,0,0.0
2.0,24.4,81.0,994.9,28.0,14.0,0.0,1,0,0,0.0
2.0,24.0,69.0,991.8,30.3,38.9,0.0,1,0,0,0.0
2.0,23.8,63.0,988.6,31.7,5.1,0.0,1,0,0,0.0
2.0,24.3,64.0,990.2,32.0,9.5,0.0,0,1,0,0.0
2.0,26.0,84.0,994.3,29.0,2.5,0.1,1,0,0,0.0
2.0,26.0,91.0,995.5,27.6,1.1,1.3,0,0,1,0.0
2.0,26.0,96.0,994.7,26.7,2.1,16.8,0,0,0,0.0
2.0,24.4,94.0,996.0,25.4,20.0,0.3,0,0,0,0.0
2.0,24.9,85.0,994.5,27.7,5.9,0.1,0,0,1,0.0
2.0,25.5,77.0,994.5,30.0,14.8,0.0,0,0,1,0.0
2.0,24.9,72.0,996.3,30.5,85.7,0.0,0,0,1,0.0
2.0,23.8,65.0,997.8,31.2,3.3,0.0,0,0,0,0.0
2.0,24.6,58.0,993.9,34.0,10.9,0.0,1,0,0,0.0
2.0,23.6,93.0,997.5,24.8,26.2,2.8,0,0,1,0.0
2.0,24.0,67.0,1000.9,30.8,3.0,0.0,0,0,1,0.0
2.0,23.0,64.0,1000.2,30.6,4.9,0.0,0,0,0,0.0
2.0,22.4,59.0,997.9,31.4,4.6,0.0,0,0,0,0.0
2.0,23.9,63.0,997.1,31.8,3.5,0.0,1,0,0,0.0
2.0,25.3,66.0,997.6,32.5,10.2,0.0,1,0,0,0.0
2.0,24.9,73.0,997.9,30.3,6.1,0.0,0,0,0,0.0
2.0,24.6,72.0,997.9,30.2,9.9,0.0,0,0,0,0.0
2.0,23.3,62.0,998.5,31.5,9.0,0.0,0,0,1,0.0
2.0,23.9,63.0,999.7,31.8,2.3,0.0,0,0,1,0.0
2.0,23.8,61.0,999.4,32.3,16.0,0.0,0,0,0,0.0
2.0,23.9,62.0,998.5,32.1,3.8,0.0,0,0,1,0.0
2.0,22.9,58.0,999.2,32.2,19.4,0.0,0,0,0,0.0
2.0,23.3,58.0,997.6,32.6,16.7,0.0,0,0,0,0.0
2.0,23.8,60.0,996.0,32.6,18.8,0.0,0,0,0,0.0
2.0,24.8,64.0,997.4,32.5,11.9,0.0,0,0,0,0.0
2.0,24.9,63.0,997.1,32.9,17.1,0.0,0,0,0,0.0
2.0,23.9,62.0,997.9,32.1,30.2,0.0,0,0,0,0.0
2.0,24.5,64.0,998.5,32.2,9.4,0.0,0,0,0,0.0
2.0,23.9,59.0,999.1,33.0,0.7,0.0,0,0,0,0.0
2.0,24.7,62.0,998.5,33.0,1.9,0.0,0,1,0,0.0
2.0,23.2,53.0,995.0,34.2,8.7,0.0,0,1,0,0.0
2.0,25.7,66.0,991.8,32.9,13.2,0.0,1,0,0,0.0
2.0,23.4,68.0,987.6,29.9,64.0,0.0,1,0,0,0.0
2.0,24.3,88.0,988.7,26.5,51.5,1.5,0,0,1,0.0
2.0,24.5,98.0,997.5,24.8,2.8,6.8,0,0,1,0.0
2.0,24.2,93.0,998.7,25.4,9.6,0.2,0,0,1,0.0
2.0,24.6,96.0,997.3,25.3,3.5,0.1,1,0,0,0.0
2.0,25.1,92.0,998.1,26.5,1.4,0.2,0,1,0,0.0
2.0,24.0,64.0,997.3,31.7,2.0,0.0,0,1,0,0.0
2.0,24.7,65.0,993.6,32.1,2.4,0.0,0,0,0,0.0
2.0,24.9,60.0,991.3,33.8,1.9,0.0,0,1,0,0.0
2.0,23.8,53.0,989.7,34.8,4.6,0.0,0,1,0,0.0
2.0,22.4,50.0,990.5,34.3,3.6,0.0,1,0,0,0.0
2.0,24.9,66.0,991.8,32.1,1.9,0.0,0,1,0,0.0
2.0,23.9,65.0,990.6,31.3,0.6,0.0,0,0,0,0.0
2.0,25.6,73.0,992.2,31.0,2.9,0.0,0,0,0,0.0
2.0,24.5,72.0,994.7,30.1,2.8,0.0,0,0,1,0.0
2.0,25.7,66.0,993.7,32.9,2.5,0.0,1,0,0,0.0
2.0,24.4,57.0,991.9,34.1,5.5,0.0,1,0,0,0.0
2.0,25.8,62.0,992.4,34.1,7.0,0.0,0,1,0,0.0
2.0,25.0,66.0,994.6,32.2,1.1,0.0,0,1,0,0.0
2.0,24.8,88.0,995.7,27.0,2.1,3.0,0,0,0,0.0
2.0,24.9,79.0,995.1,28.9,5.0,0.0,0,0,1,0.0
2.0,25.0,74.0,995.3,30.1,4.3,0.0,0,0,1,0.0
2.0,25.1,76.0,997.2,29.8,10.5,0.0,1,0,0,0.0
2.0,24.8,60.0,997.2,33.6,4.0,0.0,1,0,0,0.0
2.0,25.7,67.0,994.2,32.6,3.0,0.0,1,0,0,0.0
2.0,23.7,68.0,997.4,30.3,6.3,0.0,0,0,1,0.0
2.0,24.6,73.0,1001.3,30.0,3.2,0.0,0,0,0,0.0
2.0,26.5,72.0,1000.7,32.2,6.4,0.0,1,0,0,0.0
2.0,24.6,64.0,998.2,32.3,1.7,0.0,1,0,0,0.0
2.0,24.1,62.0,998.5,32.3,8.3,0.0,0,0,0,0.0
2.0,25.5,78.0,998.8,29.8,2.4,0.0,0,1,0,0.0
2.0,24.3,69.0,999.1,30.6,8.3,0.0,1,0,0,0.0
2.0,22.8,61.0,998.3,31.2,9.7,0.0,1,0,0,0.0
2.0,22.5,67.0,997.7,29.3,3.9,0.0,1,0,0,0.0
2.0,22.4,57.0,994.6,32.0,4.4,0.0,0,1,0,0.0
2.0,21.8,52.0,994.2,33.0,4.9,0.0,0,1,0,0.0
2.0,22.9,54.0,996.9,33.5,1.1,0.0,1,0,0,0.0
2.0,24.8,61.0,998.9,33.3,1.5,0.0,0,1,0,1.0
2.0,24.2,74.0,999.9,29.3,7.2,0.0,0,0,1,0.0
2.0,25.3,68.0,999.7,32.0,2.6,0.0,1,0,0,0.0
3.0,22.4,77.0,1001.0,26.8,4.0,0.0,0,0,0,0.0
3.0,23.0,63.0,1001.6,30.9,3.3,0.0,0,0,1,0.0
3.0,22.5,60.0,1000.5,31.2,1.2,0.0,0,0,0,0.0
3.0,24.2,67.0,1002.5,31.0,1.8,0.0,0,1,0,0.0
3.0,23.7,70.0,1005.9,29.8,13.8,0.0,1,0,0,0.0
3.0,23.6,63.0,1006.0,31.5,18.4,0.0,1,0,0,0.0
3.0,25.3,73.0,1005.6,30.7,2.7,0.0,0,0,1,0.0
3.0,24.8,69.0,1005.2,31.2,6.4,0.0,0,1,0,0.0
3.0,25.0,70.0,1003.1,31.1,4.4,0.0,0,0,0,0.0
3.0,23.9,68.0,1002.8,30.5,4.9,0.0,0,0,1,0.0
3.0,24.4,70.0,1002.8,30.5,2.0,0.0,0,1,0,0.0
3.0,23.5,63.0,1001.3,31.4,1.0,0.0,0,1,0,0.0
3.0,26.5,84.0,1000.7,29.5,5.8,0.1,0,1,0,0.0
3.0,17.1,57.0,1003.4,26.3,5.4,0.0,1,0,0,0.0
3.0,17.5,59.0,1004.5,26.1,3.0,0.0,1,0,0,0.0
3.0,17.6,52.0,1004.3,28.4,11.7,0.0,0,1,0,0.0
3.0,12.7,38.0,1005.0,28.4,9.8,0.0,1,0,0,0.0
3.0,16.6,49.0,1003.4,28.3,1.7,0.0,0,1,0,0.0
3.0,20.2,60.0,1003.1,28.7,9.0,0.0,1,0,0,0.0
3.0,21.1,62.0,1004.0,29.1,7.0,0.0,1,0,0,0.0
3.0,21.6,57.0,1002.4,31.1,2.2,0.0,0,0,1,0.0
3.0,23.9,66.0,1000.9,31.0,1.3,0.0,0,0,1,0.0
3.0,24.9,76.0,999.5,29.6,2.2,0.0,0,1,0,0.0
3.0,24.5,71.0,999.4,30.4,3.2,0.0,0,1,0,0.0
3.0,23.5,84.0,1003.1,26.4,3.1,0.0,1,0,0,0.0
3.0,21.8,65.0,1003.6,29.1,14.1,0.0,1,0,0,0.0
3.0,19.7,53.0,1003.0,30.4,3.0,0.0,1,0,0,0.0
3.0,18.4,52.0,1002.2,29.3,67.0,0.0,1,0,0,0.0
3.0,17.4,52.0,1005.0,28.2,21.3,0.0,1,0,0,0.0
3.0,19.9,60.0,1003.0,28.4,2.8,0.0,0,1,0,0.0
3.0,15.2,44.0,1003.0,28.6,7.8,0.0,1,0,0,0.0
3.0,20.1,58.0,1005.5,29.2,1.9,0.0,1,0,0,0.0
3.0,19.0,56.0,1008.0,28.6,4.6,0.0,1,0,0,0.0
3.0,17.8,54.0,1008.0,28.0,4.6,0.0,1,0,0,0.0
3.0,18.1,50.0,1006.6,29.6,8.9,0.0,1,0,0,0.0
3.0,18.1,50.0,1005.3,29.6,7.1,0.0,0,1,0,1.0
3.0,14.0,42.0,1005.7,28.1,17.1,0.0,1,0,0,0.0
3.0,13.4,42.0,1006.1,27.4,14.7,0.0,1,0,0,0.0
3.0,13.0,40.0,1005.6,27.8,0.7,0.0,1,0,0,1.0
3.0,17.6,54.0,1004.4,27.7,1.9,0.0,0,0,0,1.0
3.0,19.1,59.0,1005.8,27.9,1.3,0.0,0,1,0,1.0
3.0,19.9,62.0,1007.6,27.8,2.4,0.0,0,0,0,1.0
3.0,19.1,58.0,1007.6,28.1,4.7,0.0,0,0,0,0.0
3.0,16.5,56.0,1007.9,26.0,50.7,0.0,1,0,0,0.0
3.0,9.1,41.0,1010.1,23.1,10.3,0.0,1,0,0,0.0
3.0,16.8,54.0,1009.1,26.9,11.2,0.0,1,0,0,0.0
3.0,17.5,55.0,1009.2,27.3,3.4,0.0,0,0,0,0.0
3.0,14.9,47.0,1009.8,27.2,3.4,0.0,1,0,0,0.0
3.0,16.0,48.0,1008.6,28.0,1.0,0.0,0,0,0,0.0
3.0,18.6,56.0,1007.2,28.2,10.2,0.0,1,0,0,0.0
3.0,18.6,62.0,1007.5,26.5,1.5,0.0,1,0,0,0.0
3.0,19.1,59.0,1007.4,27.8,3.2,0.0,0,0,0,0.0
3.0,18.0,56.0,1006.8,27.6,1.9,0.0,1,0,0,0.0
3.0,19.5,72.0,1008.1,24.9,8.5,0.0,1,0,0,0.0
3.0,18.8,54.0,1008.0,29.0,19.2,0.0,1,0,0,0.0
3.0,19.4,71.0,1007.1,25.0,4.4,0.0,1,0,0,0.0
3.0,20.6,89.0,1005.9,22.5,2.1,0.2,0,1,0,0.0
3.0,11.4,49.0,1010.0,22.7,6.6,0.0,0,1,0,0.0
3.0,16.6,62.0,1007.4,24.3,3.0,0.0,0,0,1,0.0
3.0,18.0,69.0,1005.0,24.0,8.5,0.0,0,0,1,0.0
3.0,20.0,69.0,1004.5,26.1,4.3,0.0,0,0,0,0.0
3.0,20.9,63.0,1004.9,28.6,13.7,0.0,0,0,0,0.0
3.0,13.0,65.0,1011.9,19.8,16.7,0.0,1,0,0,0.0
3.0,18.5,71.0,1008.0,24.1,2.4,0.0,0,0,1,0.0
3.0,16.3,58.0,1009.9,25.1,7.4,0.0,1,0,0,0.0
3.0,18.0,70.0,1009.6,23.8,1.4,0.0,0,0,1,0.0
3.0,13.4,76.0,1010.3,17.7,7.9,0.0,0,1,0,0.0
3.0,15.9,58.0,1008.9,24.7,1.6,0.0,1,0,0,0.0
3.0,16.5,78.0,1009.5,20.5,1.5,0.0,0,0,1,0.0
3.0,19.9,86.0,1005.2,22.4,3.8,0.0,0,0,1,0.0
3.0,21.1,67.0,1002.8,27.8,5.1,0.0,0,0,0,0.0
3.0,13.7,69.0,1008.2,19.5,5.6,0.0,0,1,0,0.0
3.0,13.5,90.0,1011.7,15.1,12.6,0.0,1,0,0,0.0
3.0,18.0,86.0,1008.4,20.4,7.3,0.0,1,0,0,1.0
3.0,11.5,93.0,1012.4,12.6,4.4,4.4,1,0,0,0.0
3.0,10.0,91.0,1012.7,11.4,10.1,1.5,1,0,0,0.0
3.0,13.2,96.0,1007.9,13.8,0.6,0.0,1,0,0,0.0
3.0,16.0,81.0,1007.8,19.3,21.3,0.0,1,0,0,0.0
3.0,14.8,94.0,1006.2,15.8,16.6,2.1,1,0,0,0.0
4.0,12.2,85.0,1011.9,14.7,3.3,0.0,1,0,0,1.0
4.0,10.5,84.0,1011.0,13.1,2.2,0.0,0,1,0,0.0
4.0,11.0,81.0,1012.8,14.2,22.3,0.0,1,0,0,0.0
4.0,5.1,42.0,1011.1,18.2,6.6,0.0,1,0,0,0.0
4.0,9.9,47.0,1010.7,21.7,9.7,0.0,1,0,0,0.0
4.0,8.3,45.0,1009.6,20.6,12.6,0.0,1,0,0,0.0
4.0,9.5,49.0,1008.9,20.6,2.9,0.0,1,0,0,0.0
4.0,12.6,62.0,1009.3,20.1,3.4,0.0,0,0,1,0.0
4.0,10.4,77.0,1012.7,14.4,5.1,0.0,1,0,0,0.0
4.0,9.9,66.0,1014.1,16.3,34.8,0.0,1,0,0,0.0
4.0,12.5,61.0,1012.4,20.3,3.8,0.0,0,0,1,0.0
4.0,16.3,67.0,1011.4,22.7,2.0,0.0,0,0,0,0.0
4.0,19.4,72.0,1007.5,24.8,4.0,0.0,0,0,1,0.0
4.0,19.0,65.0,1007.8,26.1,3.4,0.0,0,0,0,0.0
4.0,18.0,78.0,1008.6,22.0,8.6,0.0,1,0,0,0.0
4.0,9.5,81.0,1016.5,12.7,3.1,0.0,0,1,0,0.0
4.0,6.4,68.0,1013.7,12.1,3.1,0.0,0,1,0,0.0
4.0,12.7,76.0,1009.8,17.0,12.3,0.0,0,0,1,0.0
4.0,17.9,80.0,1008.5,21.5,6.5,0.0,0,0,1,1.0
4.0,7.8,74.0,1014.6,12.3,11.2,0.0,1,0,0,0.0
4.0,1.5,51.0,1020.8,11.3,11.7,0.0,0,1,0,0.0
4.0,2.3,51.0,1017.7,12.1,3.3,0.0,0,1,0,0.0
4.0,5.9,46.0,1013.6,17.6,1.1,0.0,1,0,0,1.0
4.0,9.9,57.0,1012.3,18.6,3.2,0.0,1,0,0,0.0
4.0,10.1,86.0,1011.9,12.4,17.5,0.0,1,0,0,0.0
4.0,13.0,68.0,1008.9,19.0,7.1,0.0,1,0,0,0.0
4.0,14.2,69.0,1008.0,20.1,1.9,0.0,0,0,0,0.0
4.0,-0.2,54.0,1016.4,8.6,104.3,0.0,1,0,0,0.0
4.0,-5.5,33.0,1016.4,10.0,4.2,0.0,0,1,0,0.0
4.0,-0.2,42.0,1014.2,12.3,6.5,0.0,0,1,0,0.0
4.0,5.7,50.0,1012.5,16.1,4.9,0.0,1,0,0,0.0
4.0,5.9,55.0,1017.3,14.8,36.3,0.0,1,0,0,0.0
4.0,2.5,70.0,1015.6,7.6,11.9,0.0,0,1,0,0.0
4.0,3.3,70.0,1013.0,8.5,8.3,0.0,1,0,0,0.0
4.0,4.3,65.0,1014.1,10.6,19.3,0.0,1,0,0,0.0
4.0,6.0,62.0,1012.5,13.1,12.1,0.0,0,1,0,0.0
4.0,7.4,56.0,1011.3,16.2,16.4,0.0,1,0,0,0.0
4.0,3.5,56.0,1013.8,12.0,14.4,0.0,1,0,0,0.0
4.0,1.3,46.0,1014.5,12.6,8.6,0.0,0,1,0,0.0
4.0,6.0,57.0,1013.8,14.4,4.9,0.0,1,0,0,0.0
4.0,7.4,54.0,1011.8,16.8,1.7,0.0,0,1,0,0.0
4.0,8.7,60.0,1008.5,16.5,10.2,0.0,0,1,0,0.0
4.0,4.5,47.0,1013.4,15.8,5.5,0.0,1,0,0,0.0
4.0,9.4,62.0,1013.9,16.7,1.3,0.0,0,1,0,0.0
4.0,10.1,52.0,1013.1,20.3,2.4,0.0,1,0,0,1.0
4.0,9.4,57.0,1017.2,18.0,6.7,0.0,0,1,0,0.0
4.0,4.7,56.0,1020.8,13.3,5.6,0.0,1,0,0,1.0
4.0,6.3,50.0,1015.8,16.8,1.5,0.0,0,0,1,0.0
4.0,11.8,66.0,1013.7,18.2,4.6,0.0,1,0,0,0.0
4.0,15.9,75.0,1013.3,20.5,22.4,0.0,0,1,0,1.0
4.0,16.2,69.0,1012.9,22.2,5.9,0.0,1,0,0,0.0
4.0,11.9,65.0,1013.1,18.6,8.0,0.0,0,1,0,0.0
4.0,14.6,71.0,1011.8,20.0,1.1,0.0,0,1,0,1.0
4.0,9.2,56.0,1012.7,18.1,22.0,0.0,1,0,0,0.0
4.0,13.8,77.0,1011.0,17.9,1.9,0.0,1,0,0,1.0
4.0,8.3,53.0,1015.4,18.0,5.6,0.0,1,0,0,0.0
4.0,5.5,42.0,1014.9,18.6,2.2,0.0,1,0,0,0.0
4.0,10.7,52.0,1014.8,20.9,1.1,0.0,0,0,0,0.0
4.0,13.5,61.0,1015.5,21.3,4.6,0.0,1,0,0,0.0
4.0,11.6,57.0,1013.9,20.4,2.6,0.0,0,0,1,0.0
4.0,13.9,54.0,1013.3,23.8,1.4,0.0,0,0,0,0.0
4.0,13.8,46.0,1012.2,26.3,3.1,0.0,1,0,0,0.0
4.0,15.4,68.0,1010.8,21.5,1.1,0.0,0,0,1,0.0
4.0,18.9,84.0,1011.0,21.7,1.8,0.0,0,0,0,0.0
4.0,20.3,82.0,1010.5,23.6,1.3,0.0,0,0,1,1.0
4.0,19.2,76.0,1008.8,23.7,12.0,0.0,0,0,1,0.0
4.0,17.5,74.0,1006.2,22.4,5.6,0.0,0,0,1,0.0
4.0,9.7,86.0,1013.8,12.0,15.6,0.0,0,1,0,0.0
4.0,3.2,63.0,1017.8,9.9,5.8,0.0,1,0,0,0.0
4.0,6.4,61.0,1014.2,13.8,1.6,0.0,0,0,1,0.0
4.0,13.9,61.0,1009.9,21.7,4.4,0.0,0,0,0,0.0
4.0,15.1,73.0,1010.3,20.1,12.7,0.0,1,0,0,0.0
4.0,10.7,70.0,1012.5,16.2,2.7,0.0,1,0,0,0.0
4.0,14.7,79.0,1008.7,18.4,1.6,0.0,0,0,1,0.0
4.0,16.9,71.0,1005.8,22.4,5.2,0.0,0,0,1,0.0
4.0,17.8,71.0,1007.1,23.4,4.3,0.0,1,0,0,0.0
4.0,7.9,67.0,1014.2,13.9,4.7,0.0,1,0,0,0.0
4.0,10.1,62.0,1013.7,17.5,6.3,0.0,1,0,0,0.0
4.0,9.6,57.0,1015.8,18.3,51.4,0.0,1,0,0,0.0
4.0,8.6,62.0,1017.5,15.9,23.8,0.0,1,0,0,0.0
4.0,11.7,62.0,1014.1,19.1,5.1,0.0,1,0,0,0.0
